Name,Age,Hometown,Country,Boarded,Destination,Lifeboat,Class,Survive,Title,CountryBin,AgeBin,FamilySize,isAlone,AgeBin_Code,CountryBin_Code,Title_Code
"Mackay, Mr. George William",20,London,UK,Southampton,"Rochester, New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Madigan, Miss Margaret ""Maggie""",21,"Askeaton, Limerick",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Madsen, Mr. Fridtjof Arne",24,Trondheim,Norway,Southampton,"Brooklyn, New York, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mäenpää, Mr. Matti Alexanteri",22,Kauhajoki,Finland,Southampton,"Sudbury, Ontario, Canada",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mahon, Miss Bridget Delia",20,"Derrymartin, Mayo",UK,Queenstown,New York City,0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Maisner, Mr. Simon",34,London,UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Mäkinen, Mr. Kalle Edvard",29,"Ikaalinen, Pirkanmaa",Finland,Southampton,"Glassport, Pennsylvania, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mamee, Mr. Hanna",20,Tripoli,Syria,Cherbourg,"Philadelphia, Pennsylvania, US",1,3,1,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Mangan, Miss Mary",32,"Carrowkehine, Mayo",UK,Queenstown,"Chicago, Illinois, US",0,3,0,Miss,UK,adults,1,1,0.0,3.0,5.0
"Mannion, Miss Margaret",28,"Caltra, Galway",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Mardirosian, Mr. Sarkis",25,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Marinko, Mr. Dmitri",23,Unknown,Macedonia,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Markoff, Mr. Marin",35,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Markun, Mr. Johann",33,Milje,Slovenia,Cherbourg,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Matinoff, Mr. Nicola",30,Gabrovo,Bulgaria,Cherbourg,"Madison, Wisconsin, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"McCarthy, Miss Catherine ""Katie""",24,Tipperary,UK,Queenstown,"Bayonne, New Jersey, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"McCormack, Mr. Thomas Joseph",19,"Bayonne, New Jersey",US,Queenstown,"Guttenberg, New Jersey, US",1,3,1,Mr,US,young adults,1,1,3.0,4.0,6.0
"McCoy, Miss Catherine Agnes",29,"Carrickatane, Tyrone",UK,Queenstown,"Brooklyn, New York, US",1,3,1,Miss,UK,young adults,3,0,3.0,3.0,5.0
"McCoy, Miss Alice",26,"Carrickatane, Tyrone",UK,Queenstown,"Brooklyn, New York, US",1,3,1,Miss,UK,young adults,3,0,3.0,3.0,5.0
"McCoy, Mr. Bernard",24,"Carrickatane, Tyrone",UK,Queenstown,"Brooklyn, New York, US",1,3,1,Mr,UK,young adults,3,0,3.0,3.0,6.0
"McDermott, Miss Bridget Delia",31,"Lahardane, Mayo",UK,Queenstown,"Chicago, Illinois, US",1,3,1,Miss,UK,adults,1,1,0.0,3.0,5.0
"McEvoy, Mr. Michael",19,Dublin,UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"McGovern, Miss Mary",22,"Corlough, Cavan",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"McGowan, Miss Anna F. ""Annie""",17,"Massbrook, Mayo",UK,Queenstown,"Chicago, Illinois, US
",1,3,1,Miss,UK,minors,2,0,1.0,3.0,5.0
"McGowan, Miss Catherine",42,"Terry, Mayo",UK,Queenstown,"Chicago, Illinois, US",0,3,0,Miss,UK,adults,2,0,0.0,3.0,5.0
"McMahon, Mr. Martin",20,"Craghbrien, Clare",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"McNamee, Mr. Neal",27,"Convoy, Donegal, Ireland",UK,Southampton,"Philadelphia, Pennsylvania, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"McNamee, Mrs. Eileen (née O'Leary)",19,"Salisbury, Wiltshire",UK,Southampton,"Philadelphia, Pennsylvania, US",0,3,0,Mrs,UK,young adults,2,0,3.0,3.0,7.0
"McNeill, Miss Bridget",27,"Trien, Roscommon",UK,Queenstown,New York City,0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Meanwell, Mrs. Mary Ann",63,"Eastbourne, East Sussex",UK,Southampton,New York City,0,3,0,Mrs,UK,seniors,1,1,2.0,3.0,7.0
"Meehan, Mr. John",22,"Currowhunane, Sligo",UK,Queenstown,"Paterson, New Jersey, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Meek, Mrs. Anna ""Annie"" Louise Rowley",31,"Penarth, Glamorgan",UK,Southampton,New York City,0,3,0,Mrs,UK,adults,1,1,0.0,3.0,7.0
"Miesnere, Mr. Simon",34,"London, England",UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Meo-Martino, Mr. Alfonzo",48,"Bournemouth, Dorset",UK,Southampton,"Washington, DC, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Mernagh, Mr. John Robert",26,"Ballywilliam, Wexford",UK,Queenstown,"Chicago, Illinois, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Midtsjø, Mr. Karl Albert",21,"Kråkstad, Ski",Norway,Southampton,"Chicago, Illinois, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mihoff, Mr. Stoytcho",28,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Miles, Mr. Frank",23,"Greenwich, London",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Mineff, Mr. Ivan",24,Unknown,Bulgaria,Southampton,"Coon Rapids, Iowa, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Minkoff, Mr. Lazar",21,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mitkoff, Mr. Mito",23,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Mockler, Miss Ellen Mary",23,"Currafarry, Galway",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Moen, Mr. Sigurd Hansen",25,Bergen,Norway,Southampton,"Minneapolis, Minnesota, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Moor, Mrs. Beila",29,Unknown,Russia,Southampton,"Chicago, Illinois, US",1,3,1,Mrs,Other,young adults,2,0,3.0,0.0,7.0
"Moor, Master Meier",7,Unknown,Russia,Southampton,"Chicago, Illinois, US",1,3,1,Master,Other,minors,2,0,1.0,0.0,4.0
"Moore, Mr. Leonard Charles",19,"Kingston upon Thames, London",UK,Southampton,"Hoboken, New Jersey, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Moran, Miss Bertha Bridget",28,"Askeaton, Limerick",UK,Queenstown,"Brooklyn, New York, US",1,3,1,Miss,UK,young adults,2,0,3.0,3.0,5.0
"Moran, Mr. Daniel James",27,"Askeaton, Limerick",UK,Queenstown,"Brooklyn, New York, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Morley, Mr. William",34,"Petworth, West Sussex",UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Morrow, Mr. Thomas Rowan",30,"Rathfriland, Down",UK,Queenstown,"Gleichen, Alberta, Canada",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Moss, Mr. Albert Johan",29,Bergen,Norway,Southampton,New York City,1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Moussa, Mrs. Mantoura",35,Hardîne,Syria,Cherbourg,"Wilkes-Barre, Pennsylvania, US",1,3,1,Mrs,Syria,adults,1,1,0.0,2.0,7.0
"Moutal, Mr. Rahamin Haim",28,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Mubarik, Mrs. Amanah Fa'ud (née Iskandar)",24,Hardîne,Syria,Cherbourg,"Houtzdale, Pennsylvania, US",1,3,1,Mrs,Syria,young adults,3,0,3.0,2.0,7.0
"Mubarik, Master Gerios",7,Hardîne,Syria,Cherbourg,"Houtzdale, Pennsylvania, US",1,3,1,Master,Syria,minors,3,0,1.0,2.0,4.0
"Mubarik, Master Halim Gonios",4,Hardîne,Syria,Cherbourg,"Houtzdale, Pennsylvania, US",1,3,1,Master,Syria,minors,3,0,1.0,2.0,4.0
"Mullen, Miss Katherine ""Katie""",19,"Esker, Longford",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Mulvihill, Miss Bridget Elizabeth ""Bertha""",25,"Athlone, Westmeath",UK,Queenstown,"Providence, Rhode Island, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Murdlin, Mr. Joseph",22,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Murphy, Miss Catherine ""Kate""",18,"Aghnacliffe, Longford",UK,Queenstown,"Philadelphia, Pennsylvania, US",1,3,1,Miss,UK,minors,3,0,1.0,3.0,5.0
"Murphy, Miss Margaret Jane ""Maggie/Mary""",25,"Fostragh, Longford
",UK,Queenstown,"Philadelphia, Pennsylvania, US",1,3,1,Miss,UK,young adults,3,0,3.0,3.0,5.0
"Murphy, Miss Nora",34,Dublin,UK,Queenstown,"New York City
",1,3,1,Miss,UK,adults,3,0,0.0,3.0,5.0
"Muslamani, Mrs. Fatimah",22,Tebnine,Syria,Cherbourg,"Michigan City, Indiana, US",1,3,1,Mrs,Syria,young adults,1,1,3.0,2.0,7.0
"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18,"Kristinehamn, Värmland",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Sweden,minors,1,1,1.0,1.0,6.0
"Nackid, Mr. Sahid",20,Zgharta,Syria,Cherbourg,"Waterbury, Connecticut, US",1,3,1,Mr,Syria,young adults,3,0,3.0,2.0,6.0
"Nackid, Miss Waika ""Mary"" (née Mowad)",19,Zgharta,Syria,Cherbourg,"Waterbury, Connecticut, US",1,3,1,Miss,Syria,young adults,3,0,3.0,2.0,5.0
"Nackid, Miss Maria",1,Zgharta,Syria,Cherbourg,"Waterbury, Connecticut, US",1,3,1,Miss,Syria,minors,3,0,1.0,2.0,5.0
"Naidenoff, Mr. Penko",22,"Gumostnik, Lovech",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Nakli-Khoury, Mr. Toufik",17,Hardîne,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,minors,1,1,1.0,2.0,6.0
"Nancarrow, Mr. William Henry",33,"St Austell, Cornwall",UK,Southampton,"Yonkers, New York, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Nankoff, Mr. Minko",32,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Nasr Alma, Mr. Mustafa",20,Tebnine,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Nassr Rizq, Mr. Saade",20,Sir'Al,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Naughton, Miss Hannah",21,Donoughmore,UK,Queenstown,New York City,0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Nenkoff, Mr. Christo",22,Unknown,Bulgaria,Southampton,"Coon Rapids, Iowa, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Nieminen, Miss Manta Josefiina",29,Karinainen,Finland,Southampton,"Aberdeen, Washington, US",0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Niklasson, Mr. Samuel",28,"Västra Bogane, Orust Island",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Nilsson, Mr. August Ferdinand",21,"Hörby, Skåne",Sweden,Southampton,"St. Paul, Minnesota, US",0,3,0,Mr,Sweden,young adults,3,0,3.0,1.0,6.0
"Nilsson, Miss Berta Olivia",18,"Lysvik, Värmland",Sweden,Southampton,"Missoula, Montana, US",1,3,1,Miss,Sweden,minors,3,0,1.0,1.0,5.0
"Nilsson, Miss Helmina Josefina",26,"Ramkvilla, Småland",Sweden,Southampton,"Joliet, Illinois, US",1,3,1,Miss,Sweden,young adults,3,0,3.0,1.0,5.0
"Niqula-Yarid, Miss Jamilah",14,El-Hakour,Syria,Cherbourg,"Jacksonville, Florida, US",1,3,1,Miss,Syria,minors,2,0,1.0,2.0,5.0
"Niqula-Yarid, Master Ilyas",12,El-Hakour,Syria,Cherbourg,"Jacksonville, Florida, US",1,3,1,Master,Syria,minors,2,0,1.0,2.0,4.0
"Nirva, Mr. Iisakki Antino Äijö",41,Kauhajoki,Finland,Southampton,"Sudbury, Ontario, Canada",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Niskanen, Mr. Juha",39,Kivijärvi,Finland,Southampton,"Boston, Massachusetts, US",1,3,1,Mr,Other,adults,1,1,0.0,0.0,6.0
"Nofal, Mr. Mansur",20,Kafr Mishki,Syria,Cherbourg,"Ottawa, Ontario, Canada",0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Nosworthy, Mr. Richard Cater",21,"Newton Abbot, Devon",UK,Southampton,"Buffalo, New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Nysten, Miss Anna Sofia",22,"Kisa, Östergötland",Sweden,Southampton,"Hackensack, New Jersey, US",1,3,1,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Nysveen, Mr. Johan Hansen",61,Øyer,Norway,Southampton,"Grand Forks, North Dakota, US",0,3,0,Mr,Other,seniors,1,1,2.0,0.0,6.0
"O'Brien, Mr. Thomas",27,"Pallasgreen, Limerick",UK,Queenstown,"Chicago, Illinois, US",0,3,0,Mr,UK,young adults,3,0,3.0,3.0,6.0
"O'Brien, Mrs. Johanna ""Hannah"" (née Godfrey)",26,"Pallasgreen,  Limerick",UK,Queenstown,"Chicago, Illinois, US",1,3,1,Mrs,UK,young adults,3,0,3.0,3.0,7.0
"O'Brien, Mr. Timothy",21,"Drimoleague, Cork",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,3,0,3.0,3.0,6.0
"O'Connell, Mr. Patrick Denis",17,"Kingwilliamstown, Cork",UK,Queenstown,New York City,0,3,0,Mr,UK,minors,1,1,1.0,3.0,6.0
"O'Connor, Mr. Maurice",16,"Boherbue, Cork",UK,Queenstown,New York City,0,3,0,Mr,UK,minors,2,0,1.0,3.0,6.0
"O'Connor, Mr. Patrick",23,"Kingwilliamstown, Cork",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"O'Driscoll, Miss Bridget",24,"Ballydehob, Cork",UK,Queenstown,"Jersey City, New Jersey, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"O'Dwyer, Miss Ellen ""Nellie""",25,"Limerick, Limerick",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"O'Keefe, Mr. Patrick",22,"Waterford, Waterford",UK,Queenstown,New York City,1,3,1,Mr,UK,young adults,1,1,3.0,3.0,6.0
"O'Leary, Miss Hanora ""Nora""",16,"Kingwilliamstown, Cork",UK,Queenstown,New York City,1,3,1,Miss,UK,minors,1,1,1.0,3.0,5.0
"O'Sullivan, Miss Bridget Mary",21,"Glenduff, Kerry",UK,Queenstown,New York City,0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Ödahl, Mr. Nils Martin",23,"Örsjö, Kalmar",Sweden,Southampton,"Peoria, Illinois, US",0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Öhman, Miss Velin",22,"Mariestad, Västergötland",Sweden,Southampton,"Chicago, Illinois, US",1,3,1,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Olsen, Mr. Henry Margido",28,Bergen,Norway,Southampton,New York City,0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Olsen, Mr. Karl Siegwart Andreas",42,Trondheim,Norway,Southampton,"Brooklyn, New York, US",0,3,0,Mr,Other,adults,4,0,0.0,0.0,6.0
"Olsen, Master Arthur Carl",9,Trondheim,Norway,Southampton,"Brooklyn, New York, US",1,3,1,Master,Other,minors,4,0,1.0,0.0,4.0
"Olsen, Mr. Ole Martin",27,Sunnhordland,Norway,Southampton,"Broderick, Canada",0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Olsson, Miss Elina",31,Södra Brantevik,Sweden,Southampton,"St. Paul, Minnesota, US",0,3,0,Miss,Sweden,adults,3,0,0.0,1.0,5.0
"Olsson, Mr. Nils Johan Göransson",28,"Eslöv, Skåne",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,young adults,3,0,3.0,1.0,6.0
"Olsson, Mr. Oskar Wilhelm",32,"Lunna, Orust Island",Sweden,Southampton,"Manitowoc, Wisconsin, US",1,3,1,Mr,Sweden,adults,3,0,0.0,1.0,6.0
"Olsvingen, Mr. Thor Andersen",20,Vikersund,Norway,Southampton,"Carneron, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Orešković, Miss Jelka",23,Konjsko Brdo,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Miss,Other,young adults,3,0,3.0,0.0,5.0
"Orešković, Mr. Luka",20,Konjsko Brdo,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,3,0,3.0,0.0,6.0
"Orešković, Miss Marija",20,Konjsko Brdo,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Miss,Other,young adults,3,0,3.0,0.0,5.0
"Osén, Mr. Olaf Elon",16,"Hedesunda, Gävleborg",Sweden,Southampton,"Mitchell, South Dakota, US",0,3,0,Mr,Sweden,minors,1,1,1.0,1.0,6.0
"Pålsson, Mrs. Alma Cornelia (née Berglund)",29,"Bjuv, Skåne",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Mrs,Sweden,young adults,5,0,3.0,1.0,7.0
"Pålsson, Miss Torborg Danira",8,"Bjuv, Skåne",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Miss,Sweden,minors,5,0,1.0,1.0,5.0
"Pålsson, Master Paul Folke",6,"Bjuv, Skåne",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Master,Sweden,minors,5,0,1.0,1.0,4.0
"Pålsson, Miss Stina Viola",3,"Bjuv, Skåne",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Miss,Sweden,minors,5,0,1.0,1.0,5.0
"Pålsson, Master Gösta Leonard",2,"Bjuv, Skåne",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Master,Sweden,minors,5,0,1.0,1.0,4.0
"., Mrs. Maija Emelia Abrahamintytar (née Ketola-Ojala)",41,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Mrs,Other,adults,1,1,0.0,0.0,7.0
"Panula, Mr. Ernesti Arvid",16,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Mr,Other,minors,5,0,1.0,0.0,6.0
"Panula, Mr. Jaakko Arnold",15,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Mr,Other,minors,5,0,1.0,0.0,6.0
"Panula, Master Juha Niilo",7,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Master,Other,minors,5,0,1.0,0.0,4.0
"Panula, Master Urho Aaprami",2,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Master,Other,minors,5,0,1.0,0.0,4.0
"Panula, Master Eino Viljami",1,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Master,Other,minors,5,0,1.0,0.0,4.0
"Pašič, Mr. Jakov",21,Streklevac,Slovenia,Southampton,"Aurora, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Patchett, Mr. George",19,"Wollaston, Northamptonshire",UK,Southampton,"Kitchener, Ontario, Canada",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Pavlović, Mr. Štefo",32,Vagovina,Croatia,Southampton,"Harrisburg, Pennsylvania, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Peacock, Mrs. Edith (née Nile)",26,"Southampton, Hampshire",UK,Southampton,"Elizabeth, New Jersey, US",0,3,0,Mrs,UK,young adults,2,0,3.0,3.0,7.0
"Peacock, Miss Treasteall",4,"Southampton, Hampshire",UK,Southampton,"Elizabeth, New Jersey, US",0,3,0,Miss,UK,minors,2,0,1.0,3.0,5.0
"Pearce, Mr. Ernest",32,London,UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Pedersen, Mr. Olaf",28,Sandefjord,Norway,Southampton,"Seattle, Washington, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Peduzzi, Mr. Giuseppe",24,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Pekoniemi, Mr. Edvard Johannes",21,Heinola,Finland,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Peltomäki, Mr. Nikolai Johannes",25,Helsinki,Finland,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Perkin, Mr. John Henry",22,"Holsworthy, Devon",UK,Southampton,"Saskatoon, Saskatchewan, Canada",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Persson, Mr. Ernst Ulrik",25,"Stockholm, Uppland",Sweden,Southampton,"Indianapolis, Indiana, US",1,3,1,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Peters, Miss Catherine ""Katie""",26,"Cahir, Tipperary",UK,Queenstown,New York City,0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Petranec, Miss Matilda",28,Vagovina,Croatia,Southampton,"Harrisburg, Pennsylvania, US",0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Petroff, Mr. Nadjalko",19,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Petroff, Mr. Pastcho",29,"Belish, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Pettersson, Miss Ellen Natalia",18,"Stockholm, Uppland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Miss,Sweden,minors,2,0,1.0,1.0,5.0
"Pettersson, Mr. Johan Emil",25,"Västermo, Södermanland",Sweden,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Sweden,young adults,2,0,3.0,1.0,6.0
"Pickard, Mr. Berk (Trembisky)",32,Warsaw,Poland,Southampton,"San Francisco, US",1,3,1,Mr,Other,adults,1,1,0.0,0.0,6.0
"Plotcharsky, Mr. Vasil",27,Unknown,Bulgaria,Southampton,"Tulsa, Oklahoma, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Pocrnić, Mr. Mate",17,Bukovac,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,minors,2,0,1.0,0.0,6.0
"Pocrnić, Mr. Tome",24,Bukovac,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Pullner, Mr. Uscher",16,Unknown,Unknown,Cherbourg,New York City,0,3,0,Mr,Other,minors,1,1,1.0,0.0,6.0
"Radeff, Mr. Alexander",27,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Rasmussen, Mrs. Lena Jakobsen (née Solvang)",62,"Haugesund, Hordaland",Norway,Southampton,"Centerville, South Dakota, US",0,3,0,Mrs,Other,seniors,1,1,2.0,0.0,7.0
"Razi, Mr. Raihed",30,Tebnine,Syria,Southampton,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Reed, Mr. James George",19,"Penarth, Glamorgan",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Rekić, Mr. Tido",38,Bosanska Krupa,Bosnia,Southampton,"Harrisburg, Pennsylvania, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Reynolds, Mr. Harold J.",21,London,UK,Southampton,"Toronto, Ontario, Canada",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Rice, Mrs. Margaret (née Norton)",39,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Mrs,UK,adults,6,0,0.0,3.0,7.0
"Rice, Master Albert",10,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Master,UK,minors,6,0,1.0,3.0,4.0
"Rice, Master George Hugh",8,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Master,UK,minors,6,0,1.0,3.0,4.0
"Rice, Master Frederick Thomas ""Eric""",7,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Master,UK,minors,6,0,1.0,3.0,4.0
"Rice, Master Arthur",4,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Master,UK,minors,6,0,1.0,3.0,4.0
"Rice, Master Eugene Francis",2,"Athlone, Westmeath",UK,Queenstown,"Spokane, Washington, US",0,3,0,Master,UK,minors,6,0,1.0,3.0,4.0
"Riihivuori, Miss Susanna Juhantytär ""Sanni""",22,"Ylihärmä, South Ostrobothnia",Finland,Southampton,"Coal Center, Pennsylvania, US",0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Rintamäki, Mr. Matti",35,Kyyny,Finland,Southampton,"Sudbury, Ontario, Canada",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Riordan, Miss Hannah",18,"Glenlougha, Cork",UK,Queenstown,New York City,1,3,1,Miss,UK,minors,1,1,1.0,3.0,5.0
"Risien, Mr. Samuel Beard",69,"Deal, Kent",UK,Southampton,"Groesbeck, Texas, US",0,3,0,Mr,UK,seniors,2,0,2.0,3.0,6.0
"Risien, Mrs. Emma Jane (née Lellyet)",58,Durban,South Africa,Southampton,"Groesbeck, Texas, US",0,3,0,Mrs,Other,seniors,2,0,2.0,0.0,7.0
"Robins, Mr. Alexander A.",50,"St Austell, Cornwall",UK,Southampton,"Yonkers, New York, US",0,3,0,Mr,UK,adults,2,0,0.0,3.0,6.0
"Robins, Mrs. Grace Charity (née Laury)",47,"St Austell, Cornwall",UK,Southampton,"Yonkers, New York, US",0,3,0,Mrs,UK,adults,2,0,0.0,3.0,7.0
